entry_timestamp,exit_timestamp,signal,option_type,strike,expiry,entry_premium,exit_premium,quantity,gross_pnl,fees,net_pnl,holding_time_hours,exit_reason,data_mode,cumulative_pnl
1747144800,1747224000,BUY,put,101850,2025-05-14,552.7225,46.219950000000004,631,319.6,12.85,306.75,22.0,expired_settlement,reconstructed,11848.22
1747224000,1747274400,BUY,put,102900,2025-05-15,867.29175,909.8566500000001,613,-26.09,12.62,-38.71,14.0,supertrend_reversal,reconstructed,11809.51
1747324800,1747396800,BUY,put,100800,2025-05-16,362.13025,11.8992,645,225.9,13.0,212.9,20.0,expired_settlement,reconstructed,12022.41
1747396800,1747404000,BUY,put,102900,2025-05-16,276.71945,108.5802,636,106.94,13.09,93.85,2.0,expired_settlement,reconstructed,12116.26
1747404000,1747411200,BUY,put,103950,2025-05-16,449.9191,208.4169,623,150.46,12.95,137.5,2.0,expired_settlement,reconstructed,12253.76
1747411200,1747447200,BUY,put,102900,2025-05-17,695.41545,1010.75865,619,-195.2,12.74,-207.94,10.0,supertrend_reversal,reconstructed,12045.82
1747555200,1747569600,BUY,put,102900,2025-05-18,348.39925,234.85845,633,71.87,13.03,58.84,4.0,expired_settlement,reconstructed,12104.66
1747569600,1747598400,BUY,put,102900,2025-05-19,918.29545,715.7308499999999,611,123.77,12.57,111.19,8.0,supertrend_reversal,reconstructed,12215.85
1747612800,1747627200,BUY,put,105000,2025-05-19,478.04775,1800.4474500000001,616,-814.6,12.94,-827.53,4.0,supertrend_reversal,reconstructed,11388.32
1747670400,1747742400,BUY,put,102900,2025-05-20,518.6238500000001,34.793099999999995,626,302.88,12.88,289.99,20.0,expired_settlement,reconstructed,11678.31
1747742400,1747749600,BUY,put,105000,2025-05-20,494.0175,820.4619,615,-200.76,12.92,-213.68,2.0,expired_settlement,reconstructed,11464.63
1747764000,1747828800,BUY,put,103950,2025-05-21,397.57214999999997,22.90395,625,234.17,12.99,221.17,18.0,expired_settlement,reconstructed,11685.8
1747828800,1747836000,BUY,put,106050,2025-05-21,383.0352,98.76135,613,174.26,13.0,161.26,2.0,expired_settlement,reconstructed,11847.06
1747836000,1747843200,BUY,put,107100,2025-05-21,411.04445000000004,2.2859840641224194,606,247.71,12.98,234.73,2.0,expired_settlement,reconstructed,12081.79
1747843200,1747850400,BUY,put,108900,2025-05-21,288.351,2336.5,601,-1230.94,13.09,-1244.03,2.0,expired_settlement,reconstructed,10837.76
1747850400,1747915200,BUY,put,106050,2025-05-22,963.82665,0.20639160055428074,592,570.46,12.56,557.91,18.0,expired_settlement,reconstructed,11395.67
1747915200,1748001600,BUY,put,108900,2025-05-23,602.96005,529.2932999999999,590,43.46,12.85,30.61,24.0,stop_loss,reconstructed,11426.28
1748088000,1748095200,BUY,put,108900,2025-05-24,474.50554999999997,659.9031,594,-110.13,12.94,-123.06,2.0,expired_settlement,reconstructed,11303.22
1748095200,1748167200,BUY,put,106700,2025-05-25,588.57235,509.3458585543893,602,47.69,12.85,34.85,20.0,supertrend_reversal,reconstructed,11338.07
1748217600,1748260800,BUY,put,106700,2025-05-26,287.3162,11.32635,613,169.18,13.08,156.1,12.0,expired_settlement,reconstructed,11494.17
1748260800,1748268000,BUY,put,108900,2025-05-26,268.75945,220.60755,602,28.99,13.11,15.88,2.0,expired_settlement,reconstructed,11510.05
1748268000,1748311200,BUY,put,108900,2025-05-27,1033.1283999999998,1298.9223,575,-152.83,12.52,-165.35,12.0,supertrend_reversal,reconstructed,11344.7
1748361600,1748368800,BUY,put,110000,2025-05-27,266.92865,0.0,596,159.09,13.11,145.98,2.0,expired_settlement,reconstructed,11490.68
1748368800,1748397600,BUY,put,108900,2025-05-28,698.08205,1147.911,586,-263.6,12.76,-276.36,8.0,supertrend_reversal,reconstructed,11214.32
1748512800,1748520000,BUY,put,107800,2025-05-29,403.373,237.93375,603,99.76,13.0,86.76,2.0,expired_settlement,reconstructed,11301.08
1748520000,1748534400,BUY,put,107800,2025-05-30,950.21505,1729.3474676175033,583,-454.23,12.57,-466.8,4.0,supertrend_reversal,reconstructed,10834.28
1748570400,1748606400,SELL,call,107100,2025-05-30,415.28315,159.14175,457,117.06,9.79,107.27,10.0,expired_settlement,reconstructed,10941.55
1748606400,1748613600,SELL,call,106050,2025-05-30,479.9681,228.738,460,115.57,9.76,105.81,2.0,expired_settlement,reconstructed,11047.36
1748613600,1748692800,SELL,call,106050,2025-05-31,1021.6262,21.4467,449,449.08,9.52,439.56,22.0,expired_settlement,reconstructed,11486.92
1748692800,1748700000,SELL,call,103950,2025-05-31,360.78700000000003,522.0975,472,-76.14,9.81,-85.95,2.0,expired_settlement,reconstructed,11400.97
1748700000,1748721600,SELL,call,105000,2025-06-01,869.4807500000001,984.0558,457,-52.36,9.6,-61.96,6.0,supertrend_reversal,reconstructed,11339.01
1748858400,1748865600,SELL,call,105000,2025-06-02,465.1824,212.74845,465,117.38,9.77,107.62,2.0,expired_settlement,reconstructed,11446.63
1748865600,1748908800,SELL,call,105000,2025-06-03,891.64935,1506.0226499999999,456,-280.15,9.58,-289.73,12.0,supertrend_reversal,reconstructed,11156.9
1749038400,1749124800,SELL,call,106050,2025-06-05,900.8928999999999,154.17705,452,337.52,9.59,327.93,24.0,expired_settlement,reconstructed,11484.83
1749124800,1749132000,SELL,call,105000,2025-06-05,472.07775,248.64705,465,103.9,9.77,94.13,2.0,expired_settlement,reconstructed,11578.96
1749132000,1749189600,SELL,call,105000,2025-06-06,1041.69535,170.51835,453,394.64,9.51,385.13,16.0,supertrend_reversal,reconstructed,11964.09
1749434400,1749463200,SELL,call,106050,2025-06-09,717.0169,979.9353,455,-119.63,9.65,-129.28,8.0,supertrend_reversal,reconstructed,11834.81
1749520800,1749556800,BUY,put,108900,2025-06-10,635.805,348.00135,589,169.52,12.83,156.69,10.0,expired_settlement,reconstructed,11991.5
1749556800,1749564000,BUY,put,108900,2025-06-10,344.53864999999996,314.58509999999995,599,17.94,13.05,4.9,2.0,expired_settlement,reconstructed,11996.4
1749564000,1749571200,BUY,put,108900,2025-06-10,311.4549,273.26955000000004,600,22.91,13.07,9.84,2.0,expired_settlement,reconstructed,12006.24
1749571200,1749578400,BUY,put,108900,2025-06-10,270.55045,222.0,602,29.23,13.11,16.12,2.0,expired_settlement,reconstructed,12022.36
1749600000,1749643200,BUY,put,108900,2025-06-11,530.02655,459.36539999999997,592,41.83,12.89,28.94,12.0,expired_settlement,reconstructed,12051.3
1749643200,1749650400,BUY,put,108900,2025-06-11,454.7946,198.51765,595,152.48,12.96,139.53,2.0,expired_settlement,reconstructed,12190.83
1749650400,1749664800,BUY,put,108900,2025-06-12,1000.771,1222.0197,576,-127.44,12.55,-139.98,4.0,supertrend_reversal,reconstructed,12050.85
1749751200,1749765600,BUY,put,106700,2025-06-13,596.3234000000001,1591.4016107335137,602,-599.04,12.85,-611.88,4.0,supertrend_reversal,reconstructed,11438.97
1749830400,1749902400,BUY,put,103950,2025-06-14,642.87945,185.9049,615,281.04,12.79,268.25,20.0,expired_settlement,reconstructed,11707.22
1749902400,1749909600,BUY,put,105000,2025-06-14,551.20015,477.46545,613,45.2,12.87,32.33,2.0,expired_settlement,reconstructed,11739.55
1749909600,1749988800,BUY,put,103950,2025-06-15,833.5314000000001,212.3364,608,377.69,12.64,365.05,22.0,expired_settlement,reconstructed,12104.6
1749988800,1750075200,BUY,put,103950,2025-06-16,890.65435,12.41175,606,532.22,12.6,519.62,24.0,expired_settlement,reconstructed,12624.22
1750075200,1750082400,BUY,put,106050,2025-06-16,267.6749,115.3539,618,94.13,13.11,81.03,2.0,expired_settlement,reconstructed,12705.25
1750082400,1750089600,BUY,put,107100,2025-06-16,457.29204999999996,187.10084999999998,605,163.47,12.96,150.51,2.0,expired_settlement,reconstructed,12855.76
1750089600,1750118400,BUY,put,106050,2025-06-17,702.89785,730.14255,601,-16.37,12.75,-29.12,8.0,supertrend_reversal,reconstructed,12826.64
1750212000,1750226400,SELL,call,105000,2025-06-18,831.67075,1039.9539,457,-95.19,9.6,-104.78,4.0,supertrend_reversal,reconstructed,12721.86
1750276800,1750334400,SELL,call,105000,2025-06-19,625.38735,454.69215,462,78.86,9.7,69.16,16.0,expired_settlement,reconstructed,12791.02
1750334400,1750341600,SELL,call,105000,2025-06-19,450.16785,178.9905,466,126.37,9.79,116.58,2.0,expired_settlement,reconstructed,12907.6
1750341600,1750406400,SELL,call,105000,2025-06-20,941.10085,1216.9645500000001,455,-125.52,9.55,-135.07,18.0,supertrend_reversal,reconstructed,12772.53
1750435200,1750507200,SELL,call,106050,2025-06-21,523.5690000000001,40.06935,460,222.41,9.76,212.65,20.0,expired_settlement,reconstructed,12985.18
1750507200,1750514400,SELL,call,103950,2025-06-21,516.2458,280.12365,469,110.74,9.75,100.99,2.0,expired_settlement,reconstructed,13086.17
1750514400,1750521600,SELL,call,103950,2025-06-21,277.33635000000004,133.4439,474,68.21,9.85,58.35,2.0,expired_settlement,reconstructed,13144.52
1750521600,1750572000,SELL,call,103950,2025-06-22,1022.7605000000001,380.1513,458,294.32,9.52,284.79,14.0,supertrend_reversal,reconstructed,13429.31
1750600800,1750608000,SELL,call,101000,2025-06-22,360.09049999999996,0.3015,486,174.86,9.82,165.04,2.0,expired_settlement,reconstructed,13594.35
1750608000,1750636800,SELL,call,101000,2025-06-23,405.89035,953.1419999999999,485,-265.42,9.8,-275.21,8.0,supertrend_reversal,reconstructed,13319.14
1750816800,1750852800,BUY,put,105000,2025-06-25,446.6953,46.2501,617,247.07,12.96,234.12,10.0,expired_settlement,reconstructed,13553.26
1750852800,1750860000,BUY,put,107100,2025-06-25,563.17,181.33274369784,601,229.48,12.87,216.61,2.0,expired_settlement,reconstructed,13769.87
1750860000,1750867200,BUY,put,107800,2025-06-25,431.64095,867.5115431851052,602,-262.39,12.98,-275.37,2.0,expired_settlement,reconstructed,13494.5
1750867200,1750939200,BUY,put,106050,2025-06-26,839.65065,165.5637,596,401.76,12.64,389.11,20.0,expired_settlement,reconstructed,13883.61
1750939200,1750946400,BUY,put,107100,2025-06-26,499.3905,569.32245,603,-42.17,12.92,-55.09,2.0,expired_settlement,reconstructed,13828.52
1750946400,1751025600,BUY,put,106050,2025-06-27,916.3552000000001,244.30545,594,399.2,12.6,386.6,22.0,expired_settlement,reconstructed,14215.12
1751025600,1751112000,BUY,put,106050,2025-06-28,949.6578499999999,156.29760000000002,593,470.46,12.58,457.89,24.0,expired_settlement,reconstructed,14673.01
1751112000,1751119200,BUY,put,107100,2025-06-28,478.52535,483.1638,604,-2.8,12.94,-15.74,2.0,expired_settlement,reconstructed,14657.27
1751119200,1751198400,BUY,put,106050,2025-06-29,855.39155,32.1913247527986,596,490.63,12.64,477.99,22.0,expired_settlement,reconstructed,15135.26
1751198400,1751205600,BUY,put,107800,2025-06-29,320.73825000000005,371.75955000000005,606,-30.92,13.07,-43.98,2.0,expired_settlement,reconstructed,15091.28
1751205600,1751212800,BUY,put,107800,2025-06-29,368.06045,363.7497,604,2.6,13.02,-10.42,2.0,expired_settlement,reconstructed,15080.86
1751212800,1751220000,BUY,put,106700,2025-06-30,827.05395,864.9703605358827,593,-22.48,12.65,-35.14,2.0,supertrend_reversal,reconstructed,15045.72
1751241600,1751270400,BUY,put,107800,2025-06-30,815.8602000000001,901.35435,588,-50.27,12.68,-62.95,8.0,supertrend_reversal,reconstructed,14982.77
1751436000,1751457600,BUY,put,105000,2025-07-02,271.93350000000004,28.6827,624,151.79,13.1,138.68,6.0,expired_settlement,reconstructed,15121.45
1751457600,1751464800,BUY,put,107100,2025-07-02,429.0838,221.08271218705377,606,126.05,12.98,113.07,2.0,expired_settlement,reconstructed,15234.52
1751464800,1751544000,BUY,put,106700,2025-07-03,860.1974,15.698099999999998,592,499.94,12.63,487.31,22.0,expired_settlement,reconstructed,15721.83
1751544000,1751551200,BUY,put,108900,2025-07-03,325.2257,82.1085,600,145.87,13.07,132.8,2.0,expired_settlement,reconstructed,15854.63
1751551200,1751558400,BUY,put,110000,2025-07-03,373.91105000000005,953.6847,592,-343.23,13.02,-356.25,2.0,expired_settlement,reconstructed,15498.38
1751558400,1751616000,BUY,put,108900,2025-07-04,1186.36835,910.1079000000001,570,157.47,12.41,145.05,16.0,supertrend_reversal,reconstructed,15643.43
1751810400,1751889600,BUY,put,107800,2025-07-07,915.78805,276.65639999999996,585,373.89,12.61,361.28,22.0,expired_settlement,reconstructed,16004.71
1751889600,1751896800,BUY,put,107800,2025-07-07,273.9036,208.32645,608,39.87,13.11,26.76,2.0,expired_settlement,reconstructed,16031.47
1751976000,1752062400,BUY,put,107800,2025-07-09,960.80185,175.58355,583,457.78,12.57,445.21,24.0,expired_settlement,reconstructed,16476.68
1752062400,1752069600,BUY,put,108900,2025-07-09,538.9517,366.1818,592,102.28,12.89,89.39,2.0,expired_settlement,reconstructed,16566.07
1752069600,1752076800,BUY,put,108900,2025-07-09,362.5382,252.9786,598,65.52,13.02,52.49,2.0,expired_settlement,reconstructed,16618.56
1752076800,1752084000,BUY,put,108900,2025-07-09,250.4614,0.0,602,150.78,13.11,137.67,2.0,expired_settlement,reconstructed,16756.23
1752084000,1752148800,BUY,put,108900,2025-07-10,1126.9569,59.003550000000004,572,610.87,12.46,598.41,18.0,expired_settlement,reconstructed,17354.64
1752148800,1752235200,BUY,put,110000,2025-07-11,964.78185,9.839807951772528e-05,572,551.86,12.58,539.27,24.0,expired_settlement,reconstructed,17893.91
1752235200,1752242400,BUY,put,117600,2025-07-11,549.2599,351.01635,549,108.84,12.91,95.92,2.0,expired_settlement,reconstructed,17989.83
1752242400,1752249600,BUY,put,117600,2025-07-11,347.52365,783.1338248572448,555,-241.76,13.05,-254.82,2.0,expired_settlement,reconstructed,17735.01
1752249600,1752321600,BUY,put,116150,2025-07-12,1022.8401,131.33212430029675,541,482.31,12.57,469.74,20.0,expired_settlement,reconstructed,18204.75
1752321600,1752328800,BUY,put,117600,2025-07-12,555.97615,576.5987996695833,549,-11.32,12.91,-24.23,2.0,expired_settlement,reconstructed,18180.52
1752328800,1752336000,BUY,put,117300,2025-07-12,424.4073,455.3253,554,-17.13,13.0,-30.13,2.0,expired_settlement,reconstructed,18150.39
1752336000,1752408000,BUY,put,116150,2025-07-13,957.1203499999999,95.58732553327135,543,467.81,12.61,455.2,20.0,expired_settlement,reconstructed,18605.59
1752408000,1752415200,BUY,put,117600,2025-07-13,446.23760000000004,173.89515,552,150.33,12.98,137.35,2.0,expired_settlement,reconstructed,18742.94
1752415200,1752494400,BUY,put,117600,2025-07-14,1016.1338000000001,5.085299999999999,535,540.91,12.58,528.33,22.0,expired_settlement,reconstructed,19271.27
1752494400,1752501600,BUY,put,121200,2025-07-14,530.98175,324.012,534,110.52,12.94,97.58,2.0,expired_settlement,reconstructed,19368.85
1752501600,1752508800,BUY,put,121200,2025-07-14,320.78799999999995,1356.09675,540,-559.07,13.09,-572.16,2.0,expired_settlement,reconstructed,18796.69
1752660000,1752667200,BUY,put,118800,2025-07-16,577.2890500000001,672.7872000000001,543,-51.86,12.9,-64.76,2.0,expired_settlement,reconstructed,18731.93
1752667200,1752753600,BUY,put,117600,2025-07-17,987.5574,477.2343,536,273.53,12.61,260.93,24.0,expired_settlement,reconstructed,18992.86
1752753600,1752760800,BUY,put,117600,2025-07-17,472.4857,245.06924999999998,552,125.53,12.98,112.55,2.0,expired_settlement,reconstructed,19105.41
1752760800,1752840000,BUY,put,117600,2025-07-18,1125.33505,143.715,532,522.22,12.51,509.71,22.0,expired_settlement,reconstructed,19615.12
1752840000,1752847200,BUY,put,118800,2025-07-18,476.05775,534.2177999999999,546,-31.76,12.97,-44.73,2.0,expired_settlement,reconstructed,19570.39
1752847200,1752854400,BUY,put,117600,2025-07-19,934.2154499999999,1282.0584000000001,538,-187.14,12.65,-199.79,2.0,supertrend_reversal,reconstructed,19370.6
1753070400,1753099200,BUY,put,116400,2025-07-21,311.8131,128.94150000000002,562,102.77,13.08,89.69,8.0,expired_settlement,reconstructed,19460.29
1753099200,1753106400,BUY,put,117600,2025-07-21,442.9541,122.4492,552,176.92,12.98,163.94,2.0,expired_settlement,reconstructed,19624.23
1753106400,1753113600,BUY,put,118800,2025-07-21,509.56935,639.2805000000001,545,-70.69,12.95,-83.64,2.0,expired_settlement,reconstructed,19540.59
1753113600,1753120800,BUY,put,117600,2025-07-22,1062.35155,1233.18525,534,-91.23,12.56,-103.78,2.0,supertrend_reversal,reconstructed,19436.81
1753178400,1753185600,BUY,put,117600,2025-07-22,432.60609999999997,149.3028,553,156.67,13.01,143.66,2.0,expired_settlement,reconstructed,19580.47
1753185600,1753192800,BUY,put,118800,2025-07-22,489.64945,914.9721,546,-232.23,12.97,-245.2,2.0,expired_settlement,reconstructed,19335.27
1753192800,1753200000,BUY,put,117600,2025-07-22,287.58484999999996,22.783350000000002,557,147.49,13.1,134.39,2.0,expired_settlement,reconstructed,19469.66
1753200000,1753207200,BUY,put,118800,2025-07-22,286.7391,0.0,552,158.28,13.12,145.16,2.0,expired_settlement,reconstructed,19614.82
1753207200,1753264800,BUY,put,117600,2025-07-23,688.1818,570.34755,545,64.22,12.82,51.4,16.0,supertrend_reversal,reconstructed,19666.22
1753480800,1753531200,BUY,put,115000,2025-07-26,407.99975,27.565653912058764,566,215.33,13.02,202.31,14.0,expired_settlement,reconstructed,19868.53
1753531200,1753538400,BUY,put,117600,2025-07-26,562.5232500000001,302.41455,549,142.8,12.91,129.89,2.0,expired_settlement,reconstructed,19998.42
1753538400,1753545600,BUY,put,117600,2025-07-26,299.40545000000003,139.82565,557,88.89,13.1,75.79,2.0,expired_settlement,reconstructed,20074.21
1753545600,1753617600,BUY,put,116400,2025-07-27,689.78375,127.50435,550,309.25,12.8,296.45,20.0,expired_settlement,reconstructed,20370.66
1753617600,1753624800,BUY,put,117600,2025-07-27,439.31239999999997,274.97805,553,90.88,13.01,77.87,2.0,expired_settlement,reconstructed,20448.53
1753624800,1753632000,BUY,put,117600,2025-07-27,272.24195000000003,51.12435,558,123.38,13.12,110.26,2.0,expired_settlement,reconstructed,20558.79
1753632000,1753704000,BUY,put,117600,2025-07-28,952.4737,214.14540000000002,537,396.48,12.63,383.85,20.0,expired_settlement,reconstructed,20942.64
1753704000,1753711200,BUY,put,118800,2025-07-28,637.8348,733.3384500000001,541,-51.67,12.85,-64.52,2.0,expired_settlement,reconstructed,20878.12
1753776000,1753790400,BUY,put,117600,2025-07-29,364.1501,277.08855,555,48.32,13.05,35.27,4.0,expired_settlement,reconstructed,20913.39
1753790400,1753797600,BUY,put,117600,2025-07-29,274.33144999999996,164.80995000000001,558,61.11,13.12,47.99,2.0,expired_settlement,reconstructed,20961.38
1753797600,1753804800,BUY,put,117600,2025-07-30,1000.50235,1522.629791198369,536,-279.86,12.61,-292.47,2.0,supertrend_reversal,reconstructed,20668.91
1753934400,1753963200,BUY,put,117600,2025-07-31,648.0435,345.38835,546,165.25,12.84,152.41,8.0,expired_settlement,reconstructed,20821.32
1753963200,1753970400,BUY,put,117600,2025-07-31,341.95165000000003,183.9552,556,87.85,13.08,74.77,2.0,expired_settlement,reconstructed,20896.09
1753970400,1753992000,BUY,put,117600,2025-08-01,1032.9095,1764.3500952843715,535,-391.32,12.58,-403.9,6.0,supertrend_reversal,reconstructed,20492.19
1754013600,1754049600,SELL,call,116150,2025-08-01,692.41055,288.8772,417,168.27,9.69,158.59,10.0,expired_settlement,reconstructed,20650.78
1754049600,1754056800,SELL,call,116150,2025-08-01,286.0028,42.17985,425,103.62,9.87,93.75,2.0,expired_settlement,reconstructed,20744.53
1754056800,1754136000,SELL,call,116150,2025-08-02,681.774,44.712450000000004,418,266.29,9.71,256.58,22.0,expired_settlement,reconstructed,21001.11
1754136000,1754143200,SELL,call,113850,2025-08-02,571.43845,314.55495,428,109.95,9.75,100.2,2.0,expired_settlement,reconstructed,21101.31
1754143200,1754150400,SELL,call,113850,2025-08-02,311.42505,39.396,433,117.79,9.86,107.93,2.0,expired_settlement,reconstructed,21209.24
1754150400,1754222400,SELL,call,113850,2025-08-03,880.9929,614.5273500000001,422,112.45,9.61,102.84,20.0,expired_settlement,reconstructed,21312.08
1754366400,1754395200,SELL,call,115000,2025-08-05,644.6804,536.70015,422,45.57,9.71,35.86,8.0,expired_settlement,reconstructed,21347.94
1754395200,1754402400,SELL,call,115000,2025-08-05,531.3598499999999,239.55180000000001,424,123.73,9.75,113.97,2.0,expired_settlement,reconstructed,21461.91
1754402400,1754481600,SELL,call,115000,2025-08-06,1095.8830500000001,310.59525,414,325.11,9.52,315.59,22.0,expired_settlement,reconstructed,21777.5
1754481600,1754488800,SELL,call,115000,2025-08-06,307.50475,207.18075000000002,429,43.04,9.87,33.17,2.0,expired_settlement,reconstructed,21810.67
1754488800,1754496000,SELL,call,115000,2025-08-07,1048.10315,1569.006,415,-216.17,9.54,-225.72,2.0,supertrend_reversal,reconstructed,21584.95
1754618400,1754654400,BUY,put,116150,2025-08-08,755.73235,351.19725,549,222.09,12.75,209.34,10.0,expired_settlement,reconstructed,21794.29
1754654400,1754661600,BUY,put,116150,2025-08-08,347.70275,229.6626,562,66.34,13.06,53.28,2.0,expired_settlement,reconstructed,21847.57
1754661600,1754668800,BUY,put,116150,2025-08-09,1093.8433,1370.20695,539,-148.96,12.52,-161.48,2.0,supertrend_reversal,reconstructed,21686.09
1754733600,1754740800,BUY,put,116150,2025-08-09,262.5805,283.11854999999997,565,-11.6,13.12,-24.73,2.0,expired_settlement,reconstructed,21661.36
1754740800,1754748000,BUY,put,116150,2025-08-09,280.30145,214.9092,564,36.88,13.1,23.78,2.0,expired_settlement,reconstructed,21685.14
1754748000,1754769600,BUY,put,116150,2025-08-10,1072.1622499999999,1097.20875,540,-13.53,12.54,-26.07,6.0,supertrend_reversal,reconstructed,21659.07
1754798400,1754827200,BUY,put,116400,2025-08-10,292.4504,95.03280000000001,563,111.15,13.11,98.04,8.0,expired_settlement,reconstructed,21757.11
1754827200,1754834400,BUY,put,117600,2025-08-10,353.2847,207.89430000000002,555,80.69,13.05,67.64,2.0,expired_settlement,reconstructed,21824.75
1754834400,1754913600,BUY,put,117600,2025-08-11,1070.86875,23.40645,534,559.34,12.56,546.79,22.0,expired_settlement,reconstructed,22371.54
1755014400,1755086400,BUY,put,117600,2025-08-13,542.2551,23.677799999999998,549,284.7,12.91,271.79,20.0,expired_settlement,reconstructed,22643.33
1755086400,1755093600,BUY,put,120000,2025-08-13,420.21835,55.00365,542,197.95,13.01,184.94,2.0,expired_settlement,reconstructed,22828.27
1755093600,1755100800,BUY,put,121200,2025-08-13,287.56495,514.8414,541,-122.96,13.11,-136.07,2.0,expired_settlement,reconstructed,22692.2
1755100800,1755151200,BUY,put,120000,2025-08-14,1012.20355,242.1849,525,404.26,12.6,391.66,14.0,supertrend_reversal,reconstructed,23083.86
1755424800,1755432000,BUY,put,117600,2025-08-17,459.40144999999995,370.91535,552,48.84,12.98,35.86,2.0,expired_settlement,reconstructed,23119.72
1755432000,1755439200,BUY,put,117600,2025-08-17,367.22465,213.19065,555,85.49,13.05,72.44,2.0,expired_settlement,reconstructed,23192.16
1755439200,1755475200,BUY,put,117600,2025-08-18,1078.9381999999998,1279.8103976803295,534,-107.27,12.56,-119.83,10.0,supertrend_reversal,reconstructed,23072.33
1755532800,1755576000,BUY,put,113850,2025-08-19,516.27565,596.07555,568,-45.33,12.93,-58.26,12.0,supertrend_reversal,reconstructed,23014.07
1755576000,1755604800,SELL,call,116150,2025-08-19,450.11809999999997,356.26245,422,39.61,9.8,29.8,8.0,expired_settlement,reconstructed,23043.87
1755604800,1755612000,SELL,call,116150,2025-08-19,352.71755,160.02615,424,81.7,9.85,71.85,2.0,expired_settlement,reconstructed,23115.72
1755612000,1755691200,SELL,call,116150,2025-08-20,977.3686,38.230199999999996,413,387.86,9.59,378.27,22.0,expired_settlement,reconstructed,23493.99
1755691200,1755698400,SELL,call,113850,2025-08-20,522.8924,111.20325000000001,429,176.61,9.77,166.85,2.0,expired_settlement,reconstructed,23660.84
1755698400,1755705600,SELL,call,112700,2025-08-20,466.01820000000004,719.08755,434,-109.83,9.78,-119.61,2.0,expired_settlement,reconstructed,23541.23
1755705600,1755720000,SELL,call,113850,2025-08-21,1085.65445,1449.9537,419,-152.64,9.54,-162.18,4.0,supertrend_reversal,reconstructed,23379.05
1755792000,1755864000,SELL,call,113850,2025-08-22,861.6401500000001,129.14741124292598,423,309.84,9.63,300.21,20.0,expired_settlement,reconstructed,23679.26
1755864000,1755878400,SELL,call,113300,2025-08-23,979.8163,3395.3140013270604,422,-1019.34,9.56,-1028.9,4.0,supertrend_reversal,reconstructed,22650.36
1755950400,1755957600,SELL,call,116150,2025-08-23,291.08725,98.21865000000001,425,81.97,9.87,72.1,2.0,expired_settlement,reconstructed,22722.46
1755957600,1755964800,SELL,call,115000,2025-08-23,420.54670000000004,235.84335,426,78.68,9.8,68.89,2.0,expired_settlement,reconstructed,22791.35
1755964800,1756036800,SELL,call,116150,2025-08-24,788.52755,159.6744,416,261.6,9.66,251.94,20.0,expired_settlement,reconstructed,23043.29
1756036800,1756044000,SELL,call,115000,2025-08-24,496.0473,310.33395,425,78.93,9.78,69.15,2.0,expired_settlement,reconstructed,23112.44
1756044000,1756051200,SELL,call,115000,2025-08-24,307.24605,109.4043,429,84.87,9.87,75.01,2.0,expired_settlement,reconstructed,23187.45
1756051200,1756123200,SELL,call,115000,2025-08-25,1066.31165,3.761248984669539,415,440.96,9.54,431.41,20.0,expired_settlement,reconstructed,23618.86
1756123200,1756209600,SELL,call,112200,2025-08-26,971.1399,41.717549999999996,427,396.86,9.58,387.28,24.0,expired_settlement,reconstructed,24006.14
1756209600,1756216800,SELL,call,110000,2025-08-26,531.2703,516.25845,443,6.65,9.75,-3.1,2.0,expired_settlement,reconstructed,24003.04
1756216800,1756238400,SELL,call,111100,2025-08-27,898.087,1197.74895,432,-129.45,9.6,-139.05,6.0,supertrend_reversal,reconstructed,23863.99
1756432800,1756468800,SELL,call,113300,2025-08-29,359.0159,9.849,434,151.54,9.83,141.7,10.0,expired_settlement,reconstructed,24005.69
1756468800,1756555200,SELL,call,111100,2025-08-30,943.70775,33.8886,431,392.13,9.58,382.56,24.0,expired_settlement,reconstructed,24388.25
1756555200,1756562400,SELL,call,108900,2025-08-30,478.92334999999997,306.0225,449,77.63,9.78,67.85,2.0,expired_settlement,reconstructed,24456.1
1756562400,1756569600,SELL,call,108900,2025-08-30,302.9775,276.02324999999996,452,12.18,9.84,2.34,2.0,expired_settlement,reconstructed,24458.44
1756569600,1756576800,SELL,call,108900,2025-08-30,273.27675,0.0,453,123.79,9.87,113.93,2.0,expired_settlement,reconstructed,24572.37
1756576800,1756605600,SELL,call,108900,2025-08-31,1152.0309,1277.9077499999999,435,-54.76,9.47,-64.23,8.0,supertrend_reversal,reconstructed,24508.14
1756684800,1756713600,SELL,call,108900,2025-09-01,754.608,1069.39035,443,-139.45,9.65,-149.1,8.0,supertrend_reversal,reconstructed,24359.04
1756764000,1756785600,SELL,call,110000,2025-09-02,341.31485,1109.89185,447,-343.55,9.83,-353.39,6.0,supertrend_reversal,reconstructed,24005.65
1756965600,1756987200,SELL,call,112200,2025-09-04,310.6191,147.333,439,71.68,9.85,61.83,6.0,expired_settlement,reconstructed,24067.48
1756987200,1756994400,SELL,call,111100,2025-09-04,458.64525,224.2356,440,103.14,9.78,93.36,2.0,expired_settlement,reconstructed,24160.84
1756994400,1757037600,SELL,call,111100,2025-09-05,1048.40165,1026.2155500000001,429,9.52,9.53,-0.01,12.0,supertrend_reversal,reconstructed,24160.83
1757088000,1757160000,SELL,call,113300,2025-09-06,406.90524999999997,31.60725,433,162.5,9.81,152.69,20.0,expired_settlement,reconstructed,24313.52
